ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs,Beak_Length,Beak_Width,Beak_Depth,wing_length,Tail_Length,Tarsus.Length,Avonet_Mass,Avonet_HWI,BeakL_Div_Tarsus,Prop_Tail_Length,Prop_Leg_Length,Beak_Stoutness,Beak_CrossSect,HWI,Dimorphism,Colors,Final_Behavior_1,Final_Behavior_2,Final_Behavior_3
27402,Bicoloured White-eye,Tephrozosterops stalkeri,Tephrozosterops stalkeri,Passeriformes,Zosteropidae,Tephrozosterops,stalkeri,18.25,NA,500,1200,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,15.3,3.8,3.7,68,48,17,17.7,12.2,0.9,0.7058823529411765,0.25,4.135135135135135,0.973684210526316,12.2,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27403,Sri Lanka White-eye,Zosterops ceylonensis,Zosterops ceylonensis,Passeriformes,Zosteropidae,Zosterops,ceylonensis,12.6,450,1000,2100,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,14.6,2.7,3.1,54.9,44.2,16.6,12.6,15.8,0.8795180722891566,0.8051001821493625,0.30236794171220405,4.709677419354838,1.148148148148148,15.8,1,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27404,Yellowish White-eye,Zosterops nigrorum,Zosterops nigrorum,Passeriformes,Zosteropidae,Zosterops,nigrorum,7.6,NA,0,600,1250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,13.2,3,2.8,52.4,37.8,15.3,7.3,17,0.8627450980392156,0.7213740458015266,0.2919847328244275,4.714285714285714,0.9333333333333332,17,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27413,Black-capped White-eye,Zosterops atricapilla,Zosterops atricapilla,Passeriformes,Zosteropidae,Zosterops,atricapilla,9.566666666666666,NA,700,3000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,12.5,2.4,2.7,53.5,36.2,15.1,9.2,19.4,0.8278145695364238,0.6766355140186916,0.2822429906542056,4.62962962962963,1.1250000000000002,19.4,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27416,Abyssinian White-eye,Zosterops abyssinicus,Zosterops abyssinicus,Passeriformes,Zosteropidae,Zosterops,abyssinicus,8.65,NA,0,3000,NA,NA,NA,1,3,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Woodland,0,1,0,0,13.3,2.7,2.9,57.6,44.1,16.3,9.4,16,0.8159509202453988,0.765625,0.2829861111111111,4.586206896551724,1.074074074074074,16,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27421,Kenya White-eye,Zosterops flavilateralis,Zosterops flavilateralis,Passeriformes,Zosteropidae,Zosterops,flavilateralis,8.1,NA,0,1800,NA,4,NA,2,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,0,12.3,2.7,2.9,53.6,37,15.1,9.4,20.9,0.8145695364238411,0.6902985074626865,0.28171641791044777,4.241379310344828,1.074074074074074,20.9,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27424,Mbulu White-eye,Zosterops mbuluensis,Zosterops mbuluensis,Passeriformes,Zosteropidae,Zosterops,mbuluensis,10.5,NA,1380,3400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,14.6,2.9,3.2,61.8,48.1,17.4,11,17.2,0.839080459770115,0.7783171521035599,0.2815533980582524,4.5625,1.103448275862069,17.2,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27426,Chestnut-flanked White-eye,Zosterops erythropleurus,Zosterops erythropleurus,Passeriformes,Zosteropidae,Zosterops,erythropleurus,11.3,F,800,2590,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,13.7,2.7,2.9,60.8,42,15.2,11,29.5,0.9013157894736842,0.6907894736842105,0.25,4.724137931034483,1.074074074074074,29.5,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27427,Swinhoe's White-eye,Zosterops simplex,Zosterops simplex,Passeriformes,Zosteropidae,Zosterops,simplex,9,NA,0,2590,NA,1,NA,2,3,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,Forest,NA,NA,NA,NA,13.3,2.8,2.8,53.5,36.5,15.4,11.3,23.8,0.8636363636363636,0.6822429906542056,0.28785046728971964,4.750000000000001,1,23.8,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27434,Mountain Black-eye,Zosterops emiliae,Zosterops emiliae,Passeriformes,Zosteropidae,Zosterops,emiliae,13.9,1250,1550,4200,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,17.3,3.1,3.3,68.1,53.6,21.4,13.9,17.9,0.8084112149532711,0.7870778267254039,0.3142437591776799,5.242424242424243,1.064516129032258,17.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27439,Mountain White-eye,Zosterops japonicus,Zosterops japonicus,Passeriformes,Zosteropidae,Zosterops,japonicus,10.6,NA,0,3300,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,13.4,2.8,2.9,56.8,41.6,17.1,11.3,19.9,0.783625730994152,0.7323943661971831,0.30105633802816906,4.620689655172414,1.0357142857142858,19.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27460,Indian White-eye,Zosterops palpebrosus,Zosterops palpebrosus,Passeriformes,Zosteropidae,Zosterops,palpebrosus,8.533333333333333,NA,0,2800,NA,1,NA,5,2,NA,NA,NA,NA,NA,6,NA,3,4,NA,NA,NA,Forest,1,0,1,0,12.7,2.9,2.8,51.8,35.3,14.9,8.6,20.7,0.8523489932885905,0.6814671814671814,0.2876447876447877,4.535714285714286,0.9655172413793104,20.7,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27468,Lowland White-eye,Zosterops meyeni,Zosterops meyeni,Passeriformes,Zosteropidae,Zosterops,meyeni,10,NA,0,1000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,13.1,2.8,2.9,52,40.5,15.3,10,19,0.8562091503267973,0.7788461538461539,0.29423076923076924,4.517241379310345,1.0357142857142858,19,1,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27472,Marianne White-eye,Zosterops semiflavus,Zosterops semiflavus,Passeriformes,Zosteropidae,Zosterops,semiflavus,11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27474,Mount Karthala White-eye,Zosterops mouroniensis,Zosterops mouroniensis,Passeriformes,Zosteropidae,Zosterops,mouroniensis,9.9,1500,1750,2361,2600,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,13.1,3,2.7,64.4,46.5,19,9.9,22.2,0.6894736842105263,0.7220496894409937,0.29503105590062106,4.851851851851851,0.9,22.2,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27475,Reunion Olive White-eye,Zosterops olivaceus,Zosterops olivaceus,Passeriformes,Zosteropidae,Zosterops,olivaceus,9.375,L,500,2300,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,13.9,2.5,2.6,57.2,42.8,18,9.1,22.3,0.7722222222222223,0.7482517482517481,0.3146853146853147,5.346153846153846,1.04,22.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27477,Mauritius Olive White-eye,Zosterops chloronothos,Zosterops chloronothos,Passeriformes,Zosteropidae,Zosterops,chloronothos,8.25,200,305,400,500,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,15,2.7,2.6,52.4,33.2,17.6,8.1,20.3,0.8522727272727272,0.633587786259542,0.3358778625954199,5.769230769230769,0.9629629629629628,20.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27479,Reunion Grey White-eye,Zosterops borbonicus,Zosterops borbonicus,Passeriformes,Zosteropidae,Zosterops,borbonicus,8.8,NA,0,2800,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,1,1,0,0,12.5,2.6,2.5,53.9,42.8,18.5,8.2,18.6,0.6756756756756757,0.7940630797773655,0.3432282003710575,5,0.9615384615384616,18.6,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27484,Mauritius Grey White-eye,Zosterops mauritianus,Zosterops mauritianus,Passeriformes,Zosteropidae,Zosterops,mauritianus,8.799999999999999,NA,NA,NA,NA,5,NA,1,2,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,1,1,0,0,12.6,2.6,2.7,54.2,41.6,17.4,8.2,20.6,0.7241379310344828,0.7675276752767528,0.3210332103321033,4.666666666666666,1.0384615384615383,20.6,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27486,Mount Cameroon Speirops,Zosterops melanocephalus,Zosterops melanocephalus,Passeriformes,Zosteropidae,Zosterops,melanocephalus,10.8,NA,1800,2750,3000,1,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,14.4,3.1,2.9,62.8,45.5,20.4,10.9,20.4,0.7058823529411765,0.7245222929936306,0.3248407643312102,4.9655172413793105,0.935483870967742,20.4,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27488,Forest White-eye,Zosterops stenocricotus,Zosterops stenocricotus,Passeriformes,Zosteropidae,Zosterops,stenocricotus,10.45,NA,1100,3400,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,0,1,0,0,13,3.1,3,54.6,34.5,16.4,10.9,17.7,0.7926829268292683,0.6318681318681318,0.30036630036630035,4.333333333333333,0.9677419354838708,17.7,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27490,Green White-eye,Zosterops stuhlmanni,Zosterops stuhlmanni,Passeriformes,Zosteropidae,Zosterops,stuhlmanni,10.45,NA,1100,3400,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,0,1,0,0,12.5,3,2.8,57.1,39.3,15.7,10.9,19.2,0.7961783439490446,0.6882661996497372,0.2749562171628721,4.464285714285714,0.9333333333333332,19.2,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27498,Kilimanjaro White-eye,Zosterops eurycricotus,Zosterops eurycricotus,Passeriformes,Zosteropidae,Zosterops,eurycricotus,12,NA,1380,3400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,15.8,2.9,3.2,58,45,18.1,11,15.5,0.8729281767955801,0.7758620689655172,0.3120689655172414,4.9375,1.103448275862069,15.5,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27500,Bioko Speirops,Zosterops brunneus,Zosterops brunneus,Passeriformes,Zosteropidae,Zosterops,brunneus,14.5,NA,1900,2800,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0,14.7,2.9,3.6,63.5,54,19.5,16.1,17.5,0.7538461538461538,0.8503937007874016,0.30708661417322836,4.083333333333333,1.2413793103448276,17.5,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27501,Ethiopian White-eye,Zosterops poliogastrus,Zosterops poliogastrus,Passeriformes,Zosteropidae,Zosterops,poliogastrus,11.4,NA,1340,3640,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,1,0,0,0,14.6,2.9,3.2,61.8,48.1,17.4,11,17.2,0.839080459770115,0.7783171521035599,0.2815533980582524,4.5625,1.103448275862069,17.2,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27503,Kafa White-eye,Zosterops kaffensis,Zosterops kaffensis,Passeriformes,Zosteropidae,Zosterops,kaffensis,NA,NA,1340,3640,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27505,Kulal White-eye,Zosterops kulalensis,NA,Passeriformes,Zosteropidae,Zosterops,kulalensis,12,NA,1500,2230,NA,1,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27507,Kikuyu White-eye,Zosterops kikuyuensis,Zosterops kikuyuensis,Passeriformes,Zosteropidae,Zosterops,kikuyuensis,10.833333333333334,NA,1500,3400,NA,1,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,12.7,2.5,3,59.4,46.8,17,11,17.1,0.7470588235294118,0.7878787878787878,0.2861952861952862,4.233333333333333,1.2,17.1,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27509,Socotra White-eye,Zosterops socotranus,Zosterops socotranus,Passeriformes,Zosteropidae,Zosterops,socotranus,11,NA,0,1000,1372,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Woodland,0,1,0,0,13.3,2.7,2.9,57.6,44.1,16.3,9.4,16,0.8159509202453988,0.765625,0.2829861111111111,4.586206896551724,1.074074074074074,16,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27511,Principe White-eye,Zosterops ficedulinus,Zosterops ficedulinus,Passeriformes,Zosteropidae,Zosterops,ficedulinus,7.5,NA,500,1600,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,12.1,2.5,2.9,53.1,39,16.6,9.4,19.2,0.7289156626506024,0.7344632768361582,0.31261770244821097,4.172413793103448,1.16,19.2,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27513,Annobon White-eye,Zosterops griseovirescens,Zosterops griseovirescens,Passeriformes,Zosteropidae,Zosterops,griseovirescens,11,NA,0,655,NA,1,NA,NA,4,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,15.1,3.2,3.2,63.1,47.8,20.6,11,18.6,0.733009708737864,0.7575277337559428,0.3264659270998415,4.71875,1,18.6,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27514,Sao Tome White-eye,Zosterops feae,Zosterops feae,Passeriformes,Zosteropidae,Zosterops,feae,8.35,0,400,1600,NA,1,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0,12.1,2.5,2.9,53.1,39,16.6,11.4,19.2,0.7289156626506024,0.7344632768361582,0.31261770244821097,4.172413793103448,1.16,19.2,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27516,Black-capped Speirops,Zosterops lugubris,Zosterops lugubris,Passeriformes,Zosteropidae,Zosterops,lugubris,15,NA,900,1600,NA,1,NA,NA,NA,2,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,Forest,0,1,1,1,14.6,3.2,3.8,72.8,51,22.5,14.8,20.3,0.6488888888888888,0.7005494505494506,0.3090659340659341,3.8421052631578942,1.1874999999999998,20.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27518,Principe Speirops,Zosterops leucophaeus,Zosterops leucophaeus,Passeriformes,Zosteropidae,Zosterops,leucophaeus,14.8,NA,0,800,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1,14,3.3,3.5,67.5,50.5,19.6,14.8,19.8,0.7142857142857142,0.7481481481481481,0.2903703703703704,4,1.0606060606060606,19.8,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27519,Taita White-eye,Zosterops silvanus,Zosterops silvanus,Passeriformes,Zosteropidae,Zosterops,silvanus,NA,NA,840,1725,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,13.4,3.1,3.3,57.2,46,15.9,11,17.7,0.8427672955974843,0.8041958041958042,0.27797202797202797,4.0606060606060606,1.064516129032258,17.7,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27521,African Yellow White-eye,Zosterops senegalensis,Zosterops senegalensis,Passeriformes,Zosteropidae,Zosterops,senegalensis,9.825,NA,1100,3400,NA,2,NA,1,4,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,Woodland,0,1,0,0,11.7,3,2.8,53.7,35.7,14.1,10.9,21.7,0.8297872340425532,0.664804469273743,0.26256983240223464,4.178571428571429,0.9333333333333332,21.7,1,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27527,Angola White-eye,Zosterops kasaicus,Zosterops kasaicus,Passeriformes,Zosteropidae,Zosterops,kasaicus,NA,NA,1100,M,NA,2,NA,1,4,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,NA,Woodland,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27531,Orange River White-eye,Zosterops pallidus,Zosterops pallidus,Passeriformes,Zosteropidae,Zosterops,pallidus,13.85,NA,0,2770,NA,3,NA,5,1,6,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,Shrub,0,1,1,0,11.9,2.6,2.8,56.6,46.5,16.7,11.1,20.7,0.7125748502994013,0.8215547703180212,0.2950530035335689,4.25,1.0769230769230769,20.7,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27534,South Pare White-eye,Zosterops winifredae,Zosterops winifredae,Passeriformes,Zosteropidae,Zosterops,winifredae,10.5,NA,2000,2465,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,14.6,2.9,3.2,61.8,48.1,17.4,11,17.2,0.839080459770115,0.7783171521035599,0.2815533980582524,4.5625,1.103448275862069,17.2,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27536,Cape White-eye,Zosterops virens,Zosterops virens,Passeriformes,Zosteropidae,Zosterops,virens,13.85,NA,0,2770,NA,4,NA,NA,1,2,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,Shrub,0,1,1,0,12.8,2.9,3,58,48.1,17.6,11.1,19.1,0.7272727272727273,0.8293103448275863,0.303448275862069,4.266666666666667,1.0344827586206895,19.1,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27541,Southern Yellow White-eye,Zosterops anderssoni,Zosterops anderssoni,Passeriformes,Zosteropidae,Zosterops,anderssoni,10.45,NA,1100,3400,NA,2,NA,1,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,Woodland,0,1,0,0,12.4,2.9,2.7,59.3,42.8,15.7,10.9,19.4,0.7898089171974523,0.7217537942664418,0.26475548060708265,4.592592592592593,0.9310344827586208,19.4,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27545,Pemba White-eye,Zosterops vaughani,Zosterops vaughani,Passeriformes,Zosteropidae,Zosterops,vaughani,NA,NA,0,95,NA,NA,NA,1,4,NA,5,NA,NA,NA,3,NA,2,NA,NA,NA,NA,Woodland,0,1,1,0,11.5,3,3,50.3,37.3,14.8,10.9,15.1,0.777027027027027,0.7415506958250497,0.29423459244532807,3.8333333333333335,1,15.1,1,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27546,Seychelles White-eye,Zosterops modestus,Zosterops modestus,Passeriformes,Zosteropidae,Zosterops,modestus,12.25,NA,300,500,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Woodland,0,0,1,0,13.7,3.2,3.5,58,39.8,17.5,12.8,17,0.7828571428571428,0.6862068965517241,0.3017241379310345,3.914285714285714,1.09375,17,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27547,Anjouan White-eye,Zosterops anjuanensis,Zosterops anjuanensis,Passeriformes,Zosteropidae,Zosterops,anjuanensis,11,NA,0,1595,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,Forest,1,1,0,0,13.4,2.7,3.2,54.3,41.6,14.8,8.9,20.3,0.9054054054054054,0.7661141804788214,0.27255985267034993,4.1875,1.1851851851851851,20.3,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27549,Aldabra White-eye,Zosterops aldabrensis,Zosterops aldabrensis,Passeriformes,Zosteropidae,Zosterops,aldabrensis,7,NA,0,18,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Coastal,0,1,0,0,13.4,2.7,3.2,54.3,41.6,14.8,8.9,20.3,0.9054054054054054,0.7661141804788214,0.27255985267034993,4.1875,1.1851851851851851,20.3,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27551,Kirk's White-eye,Zosterops kirki,Zosterops kirki,Passeriformes,Zosteropidae,Zosterops,kirki,8.3,NA,0,1900,NA,1,NA,NA,4,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,Forest,NA,NA,NA,NA,11.9,2.8,3,52.6,36.6,16,8.9,17.4,0.74375,0.6958174904942965,0.3041825095057034,3.966666666666667,1.0714285714285714,17.4,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27553,Moheli White-eye,Zosterops comorensis,Zosterops comorensis,Passeriformes,Zosteropidae,Zosterops,comorensis,8.8,NA,0,790,NA,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,Forest,1,1,0,0,13.4,2.7,3.2,54.3,41.6,14.8,8.9,20.3,0.9054054054054054,0.7661141804788214,0.27255985267034993,4.1875,1.1851851851851851,20.3,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27555,Chestnut-sided White-eye,Zosterops mayottensis,Zosterops mayottensis,Passeriformes,Zosteropidae,Zosterops,mayottensis,9.9,NA,0,660,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,12.5,2.7,3,52.6,35.4,15.7,9.9,16.2,0.7961783439490446,0.6730038022813688,0.2984790874524715,4.166666666666667,1.111111111111111,16.2,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27557,Madagascar White-eye,Zosterops maderaspatanus,Zosterops maderaspatanus,Passeriformes,Zosteropidae,Zosterops,maderaspatanus,10.916666666666666,NA,0,2300,NA,1,NA,2,3,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,Forest,0,1,0,0,13.4,2.7,3.2,54.3,41.6,14.8,8.9,20.3,0.9054054054054054,0.7661141804788214,0.27255985267034993,4.1875,1.1851851851851851,20.3,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27561,Meratus White-eye,Zosterops meratusensis,Zosterops meratusensis,Passeriformes,Zosteropidae,Zosterops,meratusensis,9,NA,1300,1650,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27562,Lemon-bellied White-eye,Zosterops chloris,Zosterops chloris,Passeriformes,Zosteropidae,Zosterops,chloris,11.5,NA,0,1800,NA,1,NA,2,3,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,Forest,0,1,0,0,14.5,2.7,2.8,58.8,41.9,17.1,11.5,14.9,0.8479532163742689,0.7125850340136054,0.2908163265306123,5.178571428571429,1.037037037037037,14.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27568,Wakatobi White-eye,Zosterops flavissimus,Zosterops flavissimus,Passeriformes,Zosteropidae,Zosterops,flavissimus,11.5,NA,0,270,NA,1,NA,2,3,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,Forest,0,1,0,0,13.8,2.7,2.7,55.2,39.4,16.8,11.5,14.9,0.8214285714285714,0.7137681159420289,0.30434782608695654,5.111111111111111,1,14.9,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27570,Black-crowned White-eye,Zosterops atrifrons,Zosterops atrifrons,Passeriformes,Zosteropidae,Zosterops,atrifrons,10.466666666666669,150,400,1500,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,12.8,2.5,3.3,51.6,37.8,15.4,10,15.8,0.8311688311688312,0.7325581395348837,0.29844961240310075,3.8787878787878793,1.3199999999999998,15.8,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27575,Sangihe White-eye,Zosterops nehrkorni,Zosterops nehrkorni,Passeriformes,Zosteropidae,Zosterops,nehrkorni,NA,NA,750,920,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,12.1,2.9,3,56.4,43.9,16.9,10,16.1,0.7159763313609467,0.7783687943262412,0.29964539007092195,4.033333333333333,1.0344827586206895,16.1,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27577,Pale-bellied White-eye,Zosterops consobrinorum,Zosterops consobrinorum,Passeriformes,Zosteropidae,Zosterops,consobrinorum,9.65,NA,0,300,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,14.2,2.6,2.9,55.9,40.4,15.9,10.1,14.3,0.8930817610062892,0.7227191413237924,0.28443649373881935,4.896551724137931,1.1153846153846154,14.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
