ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs,Beak_Length,wing_length,Tarsus.Length,Avonet_Mass,BeakL_Div_Tarsus,Mass_Diff_Pct,Dimorphism,Colors
18543,Speckled Mourner,Laniocera rufescens,Laniocera rufescens,Passeriformes,Tityridae,Laniocera,rufescens,47.9,NA,0,1000,1350,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,20.4,108.8,21.6,48.1,0.9444444444444443,0.4158004158004217,0,1
18547,Cinereous Mourner,Laniocera hypopyrra,Laniocera hypopyrra,Passeriformes,Tityridae,Laniocera,hypopyrra,45.666666666666664,NA,0,900,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,0,21.8,105.5,20.4,51,1.0686274509803924,10.457516339869285,0,1
18548,Buff-throated Purpletuft,Iodopleura pipra,Iodopleura pipra,Passeriformes,Tityridae,Iodopleura,pipra,10.05,NA,0,500,1000,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,8.2,56.6,13.9,10,0.5899280575539567,0.4975124378109523,1,-1
18551,Dusky Purpletuft,Iodopleura fusca,Iodopleura fusca,Passeriformes,Tityridae,Iodopleura,fusca,15.3,NA,0,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,10.9,75.8,15.6,15.3,0.6987179487179488,0,0,1
18552,White-browed Purpletuft,Iodopleura isabellae,Iodopleura isabellae,Passeriformes,Tityridae,Iodopleura,isabellae,20,NA,0,500,900,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,11.5,74.2,13.7,20,0.8394160583941607,0,0,-1
18555,Andean Mourner,Laniisoma buckleyi,Laniisoma buckleyi,Passeriformes,Tityridae,Laniisoma,buckleyi,48.4,0,200,1830,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,-1
18559,Elegant Mourner,Laniisoma elegans,Laniisoma elegans,Passeriformes,Tityridae,Laniisoma,elegans,46.88333333333333,NA,0,1300,2000,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,19.9,101.4,21.9,47.4,0.908675799086758,1.090014064697607,0,-1
18561,White-naped Xenopsaris,Xenopsaris albinucha,Xenopsaris albinucha,Passeriformes,Tityridae,Xenopsaris,albinucha,8.5,NA,0,1100,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Shrub,0,0,0,0,10.7,63.9,14,10,0.7642857142857142,15,0,-1
18564,Green-backed Becard,Pachyramphus viridis,Pachyramphus viridis,Passeriformes,Tityridae,Pachyramphus,viridis,19.5,NA,0,1500,NA,3,NA,1,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Woodland,0,0,0,1,14.8,71.7,17.6,21,0.8409090909090908,7.142857142857142,2,-1
18565,Green-cheeked Becard,Pachyramphus griseigularis,NA,Passeriformes,NA,Pachyramphus,griseigularis,NA,L,650,1700,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
18568,Yellow-cheeked Becard,Pachyramphus xanthogenys,NA,Passeriformes,NA,Pachyramphus,xanthogenys,NA,NA,650,1700,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1
18571,Barred Becard,Pachyramphus versicolor,Pachyramphus versicolor,Passeriformes,Tityridae,Pachyramphus,versicolor,15.7,1100,1500,3000,3500,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,12.6,64.6,16.2,15.5,0.7777777777777778,1.2738853503184668,2,-1
18575,Slaty Becard,Pachyramphus spodiurus,Pachyramphus spodiurus,Passeriformes,Tityridae,Pachyramphus,spodiurus,18.2,NA,0,750,1100,1,2,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,15.9,75.2,18.9,18.2,0.8412698412698414,0,1,-1
18576,Cinereous Becard,Pachyramphus rufus,Pachyramphus rufus,Passeriformes,Tityridae,Pachyramphus,rufus,18.1,NA,0,1500,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,Woodland,0,0,0,1,14.6,67.6,17.5,18.8,0.8342857142857143,3.7234042553191453,1,1
18579,Chestnut-crowned Becard,Pachyramphus castaneus,Pachyramphus castaneus,Passeriformes,Tityridae,Pachyramphus,castaneus,19.15,NA,0,1000,1700,1,NA,2,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,Forest,0,0,0,1,14.3,74.1,18.3,19.5,0.7814207650273224,1.794871794871802,0,1
18585,Cinnamon Becard,Pachyramphus cinnamomeus,Pachyramphus cinnamomeus,Passeriformes,Tityridae,Pachyramphus,cinnamomeus,20.666666666666668,NA,0,800,1500,1,NA,2,NA,NA,NA,NA,NA,NA,3,4,5,NA,NA,NA,NA,Forest,0,0,1,1,16.8,77,19.7,20.3,0.852791878172589,1.774193548387099,0,-1
18590,Cryptic Becard,Pachyramphus salvini,Pachyramphus salvini,Passeriformes,Tityridae,Pachyramphus,salvini,17.75,NA,300,3200,NA,1,NA,2,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,-1
18593,White-winged Becard,Pachyramphus polychopterus,Pachyramphus polychopterus,Passeriformes,Tityridae,Pachyramphus,polychopterus,21.75,NA,0,1900,2500,2,NA,1,NA,NA,NA,NA,NA,NA,3,4,5,NA,NA,NA,NA,Woodland,0,0,0,1,14.9,72,18.7,20.8,0.7967914438502675,4.36781609195402,2,-1
18602,Black-capped Becard,Pachyramphus marginatus,Pachyramphus marginatus,Passeriformes,Tityridae,Pachyramphus,marginatus,18.5,NA,0,1000,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,14.7,67.7,18.5,18.4,0.7945945945945946,0.5405405405405482,2,1
18605,Black-and-white Becard,Pachyramphus albogriseus,Pachyramphus albogriseus,Passeriformes,Tityridae,Pachyramphus,albogriseus,19.75,600,700,2300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,15.6,71.2,17.7,17.3,0.8813559322033898,12.405063291139237,1,-1
18609,Eastern Grey-collared Becard,Pachyramphus major,Pachyramphus major,Passeriformes,Tityridae,Pachyramphus,major,24.96666666666667,0,800,2500,NA,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Woodland,0,0,0,1,15.8,81.8,19.5,24.8,0.8102564102564103,0.6675567423231021,1,-1
18610,Western Grey-collared Becard,Pachyramphus uropygialis,NA,Passeriformes,NA,Pachyramphus,uropygialis,23.2,NA,0,2500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
18616,Glossy-backed Becard,Pachyramphus surinamus,Pachyramphus surinamus,Passeriformes,Tityridae,Pachyramphus,surinamus,20.08,NA,0,300,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,16.5,77.5,18.8,19.7,0.8776595744680851,1.8924302788844574,1,1
18617,One-colored Becard,Pachyramphus homochrous,Pachyramphus homochrous,Passeriformes,Tityridae,Pachyramphus,homochrous,36.15,NA,0,1000,1500,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,19.4,87.5,20.6,37.3,0.9417475728155339,3.083109919571042,2,-1
18621,Pink-throated Becard,Pachyramphus minor,Pachyramphus minor,Passeriformes,Tityridae,Pachyramphus,minor,37.166666666666664,NA,0,1300,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,19.3,89.2,20.9,36.6,0.9234449760765551,1.5246636771300348,2,0
18622,Crested Becard,Pachyramphus validus,Pachyramphus validus,Passeriformes,Tityridae,Pachyramphus,validus,44.36666666666667,NA,0,2000,3500,2,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Woodland,0,0,0,1,19.3,95.5,19.8,43,0.9747474747474747,3.0803906836964696,1,-1
18625,Rose-throated Becard,Pachyramphus aglaiae,Pachyramphus aglaiae,Passeriformes,Tityridae,Pachyramphus,aglaiae,31.175,0,125,2700,3050,NA,NA,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Woodland,0,0,0,1,16.9,86,19.7,29.7,0.8578680203045684,4.73135525260626,2,-1
18634,Jamaican Becard,Pachyramphus niger,Pachyramphus niger,Passeriformes,Tityridae,Pachyramphus,niger,40.2,NA,0,1800,NA,1,NA,2,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,20.5,99.2,23.8,40.2,0.861344537815126,0,2,-1
18635,Sharpbill,Oxyruncus cristatus,Oxyruncus cristatus,Passeriformes,Oxyruncidae,Oxyruncus,cristatus,41.5,0,400,1100,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0,17.9,92.2,20.7,42,0.8647342995169082,1.1904761904761905,1,1
18644,Atlantic Royal Flycatcher,Onychorhynchus swainsoni,Onychorhynchus swainsoni,Passeriformes,Onychorhynchidae,Onychorhynchus,swainsoni,23.5,0,400,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,-1
18646,Amazonian Royal Flycatcher,Onychorhynchus coronatus,Onychorhynchus coronatus,Passeriformes,Onychorhynchidae,Onychorhynchus,coronatus,13.95,NA,0,1000,NA,1,NA,3,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,Forest,0,0,0,1,24.3,79,15.9,14,1.528301886792453,0.3571428571428622,0,1
18650,Northern Royal Flycatcher,Onychorhynchus mexicanus,NA,Passeriformes,NA,Onychorhynchus,mexicanus,18.72,NA,0,1200,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
18653,Pacific Royal Flycatcher,Onychorhynchus occidentalis,NA,Passeriformes,NA,Onychorhynchus,occidentalis,14.5,0,50,600,900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
18655,Tawny-breasted Flycatcher,Myiobius villosus,Myiobius villosus,Passeriformes,Onychorhynchidae,Myiobius,villosus,13.933333333333332,600,900,2100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1,14.8,68.1,18,14.1,0.8222222222222223,1.1820330969267223,1,-1
18660,Sulphur-rumped Flycatcher,Myiobius sulphureipygius,Myiobius sulphureipygius,Passeriformes,Onychorhynchidae,Myiobius,sulphureipygius,11.2,NA,0,1200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1,14.6,66.4,16.9,11.6,0.8639053254437871,3.448275862068969,1,-1
18663,Whiskered Flycatcher,Myiobius barbatus,Myiobius barbatus,Passeriformes,Onychorhynchidae,Myiobius,barbatus,10.05,NA,0,600,1300,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,0,0,1,12.9,62.5,14.8,11,0.8716216216216216,8.63636363636363,0,1
18669,Black-tailed Flycatcher,Myiobius atricaudus,Myiobius atricaudus,Passeriformes,Onychorhynchidae,Myiobius,atricaudus,10.5,NA,0,1000,1400,2,NA,1,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,Woodland,0,0,0,1,12.7,59.6,15.8,10,0.8037974683544303,4.761904761904762,0,-1
18677,Ruddy-tailed Flycatcher,Terenotriccus erythrurus,Terenotriccus erythrurus,Passeriformes,Onychorhynchidae,Terenotriccus,erythrurus,6.975,NA,0,1200,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,9,47.6,14.8,7.4,0.6081081081081081,5.743243243243253,0,1
18686,Albert's Lyrebird,Menura alberti,Menura alberti,Passeriformes,Menuridae,Menura,alberti,937.6666666666665,100,300,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1,41.9,261.9,101.1,928,0.41444114737883286,1.0309278350515305,0,-1
18687,Superb Lyrebird,Menura novaehollandiae,Menura novaehollandiae,Passeriformes,Menuridae,Menura,novaehollandiae,970.75,NA,0,1000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,Forest,0,1,1,1,42.2,280.9,109.5,972.6,0.3853881278538813,0.19021180341353308,0,1
18691,Rufous Scrub-bird,Atrichornis rufescens,Atrichornis rufescens,Passeriformes,Atrichornithidae,Atrichornis,rufescens,24,240,600,1300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,14.2,57.5,20.450000000000003,16.25,0.6943765281173593,32.29166666666667,1,-1
18695,Noisy Scrub-bird,Atrichornis clamosus,Atrichornis clamosus,Passeriformes,Atrichornithidae,Atrichornis,clamosus,43.625,NA,0,500,NA,2,NA,NA,1,NA,NA,NA,5,NA,NA,3,NA,4,NA,NA,NA,Shrub,NA,NA,NA,NA,19.8,74.3,25.7,42.2,0.7704280155642024,3.2664756446991334,0,-1
18696,Ochre-breasted Catbird,Ailuroedus stonii,Ailuroedus stonii,Passeriformes,Ptilonorhynchidae,Ailuroedus,stonii,136.33333333333334,NA,0,800,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,29,129.6,37.9,138,0.7651715039577837,1.207729468599027,NA,-1
18699,White-eared Catbird,Ailuroedus buccoides,Ailuroedus buccoides,Passeriformes,Ptilonorhynchidae,Ailuroedus,buccoides,135,NA,0,800,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,29,129.6,37.9,138,0.7651715039577837,2.1739130434782608,0,1
18702,Tan-capped Catbird,Ailuroedus geislerorum,Ailuroedus geislerorum,Passeriformes,Ptilonorhynchidae,Ailuroedus,geislerorum,133.5,NA,0,800,1200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,29,129.6,37.9,138,0.7651715039577837,3.260869565217391,NA,-1
18705,Green Catbird,Ailuroedus crassirostris,Ailuroedus crassirostris,Passeriformes,Ptilonorhynchidae,Ailuroedus,crassirostris,209,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,33.7,155.8,48.6,205.3,0.6934156378600823,1.7703349282296597,0,1
18707,Spotted Catbird,Ailuroedus maculosus,Ailuroedus maculosus,Passeriformes,Ptilonorhynchidae,Ailuroedus,maculosus,172.25,NA,0,900,1540,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,33.7,155.8,48.6,205.3,0.6934156378600823,16.098392596200686,NA,-1
18709,Huon Catbird,Ailuroedus astigmaticus,Ailuroedus astigmaticus,Passeriformes,Ptilonorhynchidae,Ailuroedus,astigmaticus,206,NA,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,38.4,160.2,45.8,176.9,0.8384279475982533,14.126213592233006,NA,-1
18711,Black-capped Catbird,Ailuroedus melanocephalus,Ailuroedus melanocephalus,Passeriformes,Ptilonorhynchidae,Ailuroedus,melanocephalus,223.25,NA,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,33.7,155.8,48.6,205.3,0.6934156378600823,8.040313549832021,NA,-1
18713,Northern Catbird,Ailuroedus jobiensis,Ailuroedus jobiensis,Passeriformes,Ptilonorhynchidae,Ailuroedus,jobiensis,241.75,NA,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,38.4,160.2,45.8,176.9,0.8384279475982533,26.82523267838676,NA,-1
18716,Arfak Catbird,Ailuroedus arfakianus,Ailuroedus arfakianus,Passeriformes,Ptilonorhynchidae,Ailuroedus,arfakianus,230.75,NA,900,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,38.4,160.2,45.8,176.9,0.8384279475982533,23.336944745395446,NA,-1
18719,Black-eared Catbird,Ailuroedus melanotis,Ailuroedus melanotis,Passeriformes,Ptilonorhynchidae,Ailuroedus,melanotis,176.66666666666666,NA,0,1800,2250,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,38.4,160.2,45.8,176.9,0.8384279475982533,0.1319012624835209,0,-1
18723,Tooth-billed Bowerbird,Scenopoeetes dentirostris,Scenopoeetes dentirostris,Passeriformes,Ptilonorhynchidae,Scenopoeetes,dentirostris,167.5,0,600,900,1600,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,30.4,145,31.6,163.4,0.9620253164556961,2.4477611940298476,0,1
18724,Archbold's Bowerbird,Archboldia papuensis,Archboldia papuensis,Passeriformes,Ptilonorhynchidae,Archboldia,papuensis,178.25,1750,2300,3660,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,33.5,162,43.4,177.6,0.771889400921659,0.36465638148667917,1,-1
18728,Vogelkop Bowerbird,Amblyornis inornata,Amblyornis inornata,Passeriformes,Ptilonorhynchidae,Amblyornis,inornata,127.75,1000,1200,2000,2075,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,30,128.5,35.8,124,0.8379888268156426,2.935420743639922,0,1
18729,MacGregor's Bowerbird,Amblyornis macgregoriae,Amblyornis macgregoriae,Passeriformes,Ptilonorhynchidae,Amblyornis,macgregoriae,122.25,1000,1600,2300,3000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,26.7,131.6,37.3,117.5,0.7158176943699732,3.885480572597137,0,1
18736,Huon Bowerbird,Amblyornis germanus,NA,Passeriformes,NA,Amblyornis,germanus,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1
18738,Streaked Bowerbird,Amblyornis subalaris,Amblyornis subalaris,Passeriformes,Ptilonorhynchidae,Amblyornis,subalaris,105,NA,650,1300,1500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,26.1,120.2,34,108.9,0.7676470588235295,3.581267217630859,2,-1
18739,Golden-fronted Bowerbird,Amblyornis flavifrons,Amblyornis flavifrons,Passeriformes,Ptilonorhynchidae,Amblyornis,flavifrons,116,940,1100,1800,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,27.4,132,33.9,120,0.8082595870206489,3.3333333333333335,2,-1
18740,Golden Bowerbird,Prionodura newtoniana,Prionodura newtoniana,Passeriformes,Ptilonorhynchidae,Prionodura,newtoniana,76.5,350,700,990,1530,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0,NA,NA,NA,NA,NA,NA,2,0
18741,Masked Bowerbird,Sericulus aureus,Sericulus aureus,Passeriformes,Ptilonorhynchidae,Sericulus,aureus,173.4,500,850,1400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,26.6,137.6,40.6,172,0.6551724137931034,0.8073817762399109,2,-1
18743,Flame Bowerbird,Sericulus ardens,Sericulus ardens,Passeriformes,Ptilonorhynchidae,Sericulus,ardens,138.75,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,25.6,134.2,43.2,130,0.5925925925925926,6.306306306306306,NA,-1
18745,Fire-maned Bowerbird,Sericulus bakeri,Sericulus bakeri,Passeriformes,Ptilonorhynchidae,Sericulus,bakeri,168.25,900,1200,1450,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,29.1,135.5,41.5,176.5,0.7012048192771084,4.674220963172805,2,0
18746,Regent Bowerbird,Sericulus chrysocephalus,Sericulus chrysocephalus,Passeriformes,Ptilonorhynchidae,Sericulus,chrysocephalus,103.75,NA,0,900,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,29.4,130.7,36.1,99.5,0.8144044321329639,4.096385542168675,2,0
18749,Satin Bowerbird,Ptilonorhynchus violaceus,Ptilonorhynchus violaceus,Passeriformes,Ptilonorhynchidae,Ptilonorhynchus,violaceus,222.75,NA,0,1000,NA,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,33.6,164.9,50.4,218.9,0.6666666666666667,1.7283950617283925,2,0
18752,Western Bowerbird,Chlamydera guttata,Chlamydera guttata,Passeriformes,Ptilonorhynchidae,Chlamydera,guttata,135,NA,0,500,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,0,27.1,141.6,39.3,136,0.6895674300254454,0.7352941176470588,0,-1
18756,Great Bowerbird,Chlamydera nuchalis,Chlamydera nuchalis,Passeriformes,Ptilonorhynchidae,Chlamydera,nuchalis,203.25,NA,0,600,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,0,36.5,172.8,47.5,200.4,0.7684210526315789,1.4022140221402186,0,1
18762,Spotted Bowerbird,Chlamydera maculata,Chlamydera maculata,Passeriformes,Ptilonorhynchidae,Chlamydera,maculata,140.25,NA,0,500,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,1,30.5,145.5,39.8,140,0.7663316582914573,0.17825311942959002,0,1
18764,Yellow-breasted Bowerbird,Chlamydera lauterbachi,Chlamydera lauterbachi,Passeriformes,Ptilonorhynchidae,Chlamydera,lauterbachi,123.75,NA,0,1800,NA,2,NA,NA,1,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,0,27.6,127.2,37.3,123.2,0.739946380697051,0.4444444444444422,0,-1
18767,Fawn-breasted Bowerbird,Chlamydera cerviniventris,Chlamydera cerviniventris,Passeriformes,Ptilonorhynchidae,Chlamydera,cerviniventris,153.5,NA,0,500,1700,NA,NA,2,1,3,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,Shrub,NA,NA,NA,NA,29.8,143.7,39.8,156.4,0.7487437185929648,1.8542199488491082,0,1
18768,White-throated Treecreeper,Cormobates leucophaea,Cormobates leucophaea,Passeriformes,Climacteridae,Cormobates,leucophaea,20.7,NA,300,1200,NA,1,NA,2,4,NA,NA,NA,6,NA,7,3,5,NA,NA,NA,NA,Forest,NA,NA,NA,NA,20,86.8,20.7,22,0.9661835748792271,5.909090909090913,1,1
18774,Papuan Treecreeper,Cormobates placens,Cormobates placens,Passeriformes,Climacteridae,Cormobates,placens,16.25,NA,1250,3000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,15.9,83,20,15.8,0.795,2.7692307692307647,0,-1
18779,Red-browed Treecreeper,Climacteris erythrops,Climacteris erythrops,Passeriformes,Climacteridae,Climacteris,erythrops,24.266666666666666,NA,0,1500,NA,1,NA,2,3,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,20.6,83.3,21.5,23.3,0.958139534883721,3.983516483516477,0,-1
18782,White-browed Treecreeper,Climacteris affinis,Climacteris affinis,Passeriformes,Climacteridae,Climacteris,affinis,24,NA,0,1000,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,Shrub,NA,NA,NA,NA,17.5,84.8,19.2,21.7,0.9114583333333334,9.583333333333337,0,1
18785,Rufous Treecreeper,Climacteris rufus,Climacteris rufus,Passeriformes,Climacteridae,Climacteris,rufus,34.5,NA,0,500,NA,2,NA,1,3,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,Woodland,NA,NA,NA,NA,19.7,87.3,23.2,32.6,0.8491379310344828,5.50724637681159,0,1
18786,Brown Treecreeper,Climacteris picumnus,Climacteris picumnus,Passeriformes,Climacteridae,Climacteris,picumnus,33.75,NA,0,1000,NA,1,NA,2,3,NA,NA,NA,NA,NA,6,4,NA,5,NA,NA,NA,Forest,NA,NA,NA,NA,18.6,89,23.2,28.9,0.8017241379310346,14.370370370370376,0,1
18790,Black-tailed Treecreeper,Climacteris melanurus,Climacteris melanurus,Passeriformes,Climacteridae,Climacteris,melanurus,32,NA,0,1000,NA,1,NA,2,5,NA,NA,NA,4,NA,NA,3,6,NA,NA,NA,NA,Forest,NA,NA,NA,NA,19.7,92.2,22.4,31.9,0.8794642857142857,0.31250000000000444,0,1
18793,Wallace's Fairywren,Sipodotus wallacii,Sipodotus wallacii,Passeriformes,Maluridae,Sipodotus,wallacii,7.5,NA,100,800,1250,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,17,49,19.5,7.7,0.8717948717948718,2.5974025974025996,0,1
